comment_class,comment_text,category,reply_count,like_count,video_name,date
0,no matter how hard i try you are not listenin'is there something that I am missing,3,0,0,,2016-02-14T14:28:08.000Z
0,I need the lyrics,,0,5,,2016-02-14T20:57:32.000Z
0,I love this band so much!,3,0,1,,2016-02-19T18:49:19.000Z
0,Sounds great,,0,0,,2016-02-21T01:35:55.000Z
9,<NULL>,,0,0,,2016-02-23T13:04:26.000Z
0,over,,0,0,,2016-03-02T04:14:29.000Z
0,im probably the only one indonesian here who listened to this kind of music. this music is genius.,3,10,16,,2016-03-08T02:25:23.000Z
0,U people are a masterpiece,3,0,0,,2016-03-09T13:36:46.000Z
0,"i have been waiting for their album, and its simply amazing. This band is a masterpiece. The lyrics of every song are so perfect",3,0,0,,2016-03-12T00:53:52.000Z
0,finally,,0,0,,2016-03-13T14:07:53.000Z
9,<NULL>,,0,0,,2016-03-14T19:54:07.000Z
0,"Awesome song, punya sioookk, inspiring. From North Borneo  SABAH.",3,0,0,,2016-03-16T23:22:00.000Z
9,<NULL>,,0,0,,2016-03-23T21:53:59.000Z
9,<NULL>,,0,0,,2016-03-28T22:13:49.000Z
0,Best band I have discovered randomly on YouTube!! Love your songs and please keep making awesome music! You guys help me get through my annoying college assignments. Love from India! <3,3,3,29,,2016-04-04T21:16:02.000Z
0,great sound! love this song!,3,0,0,,2016-04-05T14:23:35.000Z
0,"Love you guys, from Saudi Arabia",3,0,0,,2016-04-13T05:42:54.000Z
11,"oh fuck! seafret, you got me where it hurts.",11,0,5,,2016-04-13T16:06:03.000Z
0,this song is Life,,0,1,,2016-04-18T00:45:30.000Z
0,Love you guys all The way from Mexico️,3,0,3,,2016-04-18T11:07:36.000Z
0,"video, please...........",,0,0,,2016-04-19T02:21:11.000Z
0,I am SO glad I have found them.,3,5,339,,2016-04-22T22:19:54.000Z
9,<NULL>,,0,0,,2016-04-24T20:44:13.000Z
0,i love yours songs <3 come to brazil,3,4,12,,2016-04-28T20:44:26.000Z
0,They make me happy,,0,9,,2016-04-29T12:13:50.000Z
0,Love from Malaysia!!! XD thumbs up,3,0,0,,2016-05-18T08:57:15.000Z
0,"love from Indonesia, just come and visit here;)",3,0,0,,2016-06-05T13:49:19.000Z
0,I love this song is my favorite song of the album,3,0,0,,2016-06-18T23:48:46.000Z
0,One of my favourite songs omg so glad found your music !,3,0,0,,2016-07-07T10:46:26.000Z
0,"You know it is a good song when it has 1,613 likes and only NUMBER dislikes!",1,0,0,,2016-07-18T16:43:42.000Z
9,<NULL>,,0,4,,2016-07-20T23:08:36.000Z
0,So much love from the Philippines! please visit!!,3,0,3,,2016-07-23T15:06:31.000Z
0,Love from CANADA,,1,8,,2016-08-20T04:27:51.000Z
0,Love you Guys from Turkey. Please visit Izmir Turkey,3,2,5,,2016-09-01T11:18:29.000Z
0,is there something that I am missing?,8,0,26,,2016-09-03T13:00:17.000Z
0,love from BRASIL,,16,108,,2016-09-08T14:12:26.000Z
0,Much love from Indonesia!,,0,0,,2016-09-12T16:26:57.000Z
9,<NULL>,,0,1,,2016-09-13T03:05:40.000Z
9,<NULL>,,4,10,,2016-09-13T15:35:28.000Z
9,<NULL>,,0,0,,2016-09-17T01:10:56.000Z
0,BEAUTIFUL,,0,0,,2016-09-17T10:59:00.000Z
0,"So underrated, I love this.",3,0,38,,2016-09-20T01:42:24.000Z
9,<NULL>,,0,0,,2016-09-25T15:43:08.000Z
0,give me a reason to live for....a reason to die for....,8,0,30,,2016-09-26T18:11:02.000Z
0,it only gets worse as you leave me in the dirt,12,0,2,,2016-09-28T02:12:05.000Z
0,Love from Hungary. :3,,0,2,,2016-10-01T09:18:32.000Z
0,This is SO good.,,0,2,,2016-10-10T06:22:10.000Z
0,Come to North Carolina,,0,0,,2016-10-25T23:40:48.000Z
9,<NULL>,,0,5,,2016-10-26T17:13:56.000Z
9,<NULL>,,0,7,,2016-10-30T18:57:36.000Z
9,<NULL>,,0,0,,2016-11-01T02:56:21.000Z
0,I am sad it took me so long to find them...,8,0,27,,2016-11-02T01:13:09.000Z
0,i found them and fell in love,3,0,67,,2016-11-02T02:38:02.000Z
0,These guys are awesome!,,0,1,,2016-11-06T03:16:00.000Z
0,love from ph,,0,2,,2016-11-15T09:21:08.000Z
0,This is so sad yet so relieving. Now this is a song!,12,0,1,,2016-11-17T20:10:19.000Z
0,they have saved music.,,0,8,,2016-11-20T22:19:08.000Z
0,So happy i found them <3,3,0,1,,2016-11-21T09:01:05.000Z
9,<NULL>,,1,2,,2016-11-24T23:54:48.000Z
0,"its 4:30am, ive been listening to their music all night, im in love",3,0,14,,2016-12-16T09:33:10.000Z
9,<NULL>,,0,16,,2016-12-17T06:04:23.000Z
0,I have done a cover of seafrets song play with guns I would love to see what anyone thinks,10,0,6,,2016-12-19T00:11:32.000Z
0,i found my soul,,1,1,,2016-12-29T14:43:22.000Z
0,so beaultiful,,0,0,,2016-12-29T17:41:39.000Z
0,"love you, guys <3",,0,0,,2016-12-29T18:26:50.000Z
0,I am thankful to life bc I found them NUMBER mins ago and I am already in love with all of their songs,3,0,10,,2017-01-05T05:02:22.000Z
0,They are my solution when I have problems,3,0,0,,2017-01-10T05:32:52.000Z
0,Love from Chile,,0,0,,2017-01-12T18:01:08.000Z
9,<NULL>,,0,0,,2017-01-22T18:11:56.000Z
9,<NULL>,,0,0,,2017-01-25T06:10:36.000Z
9,<NULL>,,0,0,,2017-01-26T06:32:46.000Z
0,too deep. 'LOVE IT. I found paradise on earth. love from Canada.🇨🇦,3,0,0,,2017-01-30T04:43:50.000Z
0,Well... Turkey is here too ^^,12,1,1,,2017-02-06T21:45:04.000Z
0,I love you .. From Argentina,3,0,0,,2017-02-09T00:57:41.000Z
0,Love from America,,0,0,,2017-02-10T05:19:39.000Z
0,Looooove your music,,0,0,,2017-02-28T20:56:43.000Z
9,<NULL>,,0,4,,2017-03-04T17:41:34.000Z
9,<NULL>,,0,0,,2017-03-09T03:15:51.000Z
9,<NULL>,,0,4,,2017-03-09T03:16:43.000Z
9,<NULL>,,0,1,,2017-03-10T14:02:53.000Z
0,they were brilliant yesterday in Leeds !,3,0,0,,2017-03-11T16:26:32.000Z
0,"Damn only NUMBER dislikes, doing well fellas",3,0,0,,2017-03-27T21:34:54.000Z
0,"finally, a sound that touches my heartstrings ",3,0,0,,2017-04-01T04:38:46.000Z
0,Is it something i'm missing,12,0,0,,2017-04-04T00:44:35.000Z
0,So glad to have found them amidst the darkness :')-Love from Pakistan.,3,1,1,,2017-04-07T18:36:10.000Z
0,"i am so happy I found them ^.^ the songs are so beautiful, meaningful and unique.",3,0,0,,2017-04-14T08:36:34.000Z
9,<NULL>,,1,1,,2017-04-18T21:30:47.000Z
0,IKR SAME,,0,0,,2017-04-25T16:20:22.000Z
0,so much love from Italy,3,0,0,,2017-05-01T17:52:30.000Z
9,<NULL>,,0,0,,2017-05-05T17:44:13.000Z
0,this is why im proud to be ginger,3,0,0,,2017-05-15T19:42:20.000Z
0,i seriously love you guys,3,0,0,,2017-05-21T04:58:56.000Z
9,<NULL>,,0,10,,2017-05-22T02:27:54.000Z
0,Br Br Br kkkk 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,,0,6,,2017-05-31T02:38:01.000Z
9,<NULL>,,0,0,,2017-06-11T17:53:16.000Z
0,love,,0,0,,2017-06-24T04:34:46.000Z
0,"hits me right in my heart, all of their songs do ",3,0,0,,2017-07-23T16:44:23.000Z
0,i love you guys from Italy,3,0,0,,2017-07-30T11:37:53.000Z
0,I could kiss my friend for making me hear them,3,0,0,,2017-08-04T17:43:45.000Z
0,Love from POLAND!!! ️,,0,0,,2017-08-10T11:00:32.000Z
0,Please make more music ️,,0,0,,2017-08-11T08:57:36.000Z
0,obsessedlove from germany,,0,2,,2017-08-19T12:40:56.000Z
0,The same day I realized that I liked folk I found them and i'M SO GRATEFUL GOD IS GOOD,3,0,0,,2017-09-03T14:47:37.000Z
9,<NULL>,,0,0,,2017-09-07T23:41:57.000Z
0,like ittttt,,0,0,,2017-09-11T19:26:02.000Z
0,sooooo good,,0,0,,2017-09-25T04:12:38.000Z
9,<NULL>,,0,1,,2017-10-05T06:52:01.000Z
9,<NULL>,,0,1,,2017-10-05T19:44:19.000Z
0,This is great,,0,1,,2017-10-19T07:45:21.000Z
0,Im proud that they are my favourite musicans,3,0,0,,2017-10-20T17:23:45.000Z
0,Love from Germany <33 c:,,0,1,,2017-10-27T12:52:58.000Z
9,<NULL>,,0,2,,2017-11-18T03:03:30.000Z
0,YOU JUST FEEL LIKE ALL YOU NEED IS THIS SONG AND YOUR OWN LITTLE WORLD WHERE NO ONE WHO MISUNDERSTANDS YOU BOTHERS YOU,3,0,0,,2017-11-20T12:37:41.000Z
0,How am I just finding out about Seafret NOW? Im hooked!,3,0,0,,2017-11-20T14:31:21.000Z
0,Love from India <3 You guys are awesome!,3,0,0,,2017-11-27T05:39:05.000Z
0,"You try to get back how it used to be.Searching for truth in the words I speakbut the message is blurred and never quite complete.How you look in my eyes, I know you deserve more.Reflections in the water help to clear my mind,stretching out before me to the other side.We did not even get a chance to say goodbye.Give me something to live for, something to die for.Is there something that I'm, I am missing?Is there something I am not, not seeing?Is it not enough just, just being?Is there something that I'm, I am missing?Well I do not know what you need when I am so unprepared.Tell me, what is a life, if it is not shared?I keep falling asleep pretending that you are there,you gave me something to live for, something to die for.Is there something that I'm, I am missing?Is there something I am not, not seeing?Is it not enough just, just being?Is there something that I'm, I am missing?I'm missing.(whoa)(whoa)'Cause I feel it.'Cause I feel it.'Cause I feel it.'Cause I feel it.'Cause I feel it.You get what you deserve, living in the dirt.All that work and you are breaking it, breaking it.It only gets worse, living in the dirt.All that work and you are breaking it, breaking it down.Why are you breaking me, breaking me down?Why are you breaking me, breaking me down?Is there something that I'm, I am missing?No matter how hard I try, you are not listening.There must be something that I'm, I am missing.",3,0,8,,2017-12-20T13:07:04.000Z
0,I guess I am only one who is from Kazakhstan) love u guys️️️,3,0,0,,2017-12-28T21:15:15.000Z
0,"Hi from Melbourne, Australia ",,0,0,,2018-01-06T12:28:37.000Z
